time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.199999999999998,0.0005427384923760639,0.0006665965351624415,4.999991820717516,2.1886645375168712e-05,6.283179485264743,0.0,0.0003526353839917192,0.0004772703310734822,-5.632802284392968e-05,4.216855596019003e-06,1.0560696882742035e-05,0.0,403.92493015251284,403.92488908935445,403.92471585797205,403.9249415348333
4.259999999999997,0.00056399733714774,0.0006956200629261223,4.999988775123957,2.215214317224934e-05,6.283180128812557,0.0,0.0003559370880644311,0.0004902031993229808,-4.519176213453572e-05,4.841175369312575e-06,1.1055994908404971e-05,0.0,403.9336857086724,403.93373036641725,403.93373315940295,403.93378945002615
4.319999999999996,0.000585442797797955,0.0007254243475267306,4.9999862402554855,2.2421470871059057e-05,6.2831808392537205,0.0,0.00035885170149276365,0.0005032973588982532,-3.93038536037542e-05,3.7840249125056023e-06,1.3410021881279261e-05,0.0,403.93181619847854,403.9320284459589,403.931992993581,403.9318976772257
4.379999999999995,0.0006070501629292357,0.0007560188184084674,4.999983832028884,2.2618052777367836e-05,6.283181636358403,0.0,0.000361323968331139,0.0005165368044176305,-4.097036663901151e-05,2.2610261892757207e-06,1.3035189218106535e-05,0.0,403.92936721124266,403.9293334150155,403.9294017515558,403.92926443179346
4.439999999999993,0.0006287918409353014,0.0007874108465505913,4.999981021639709,2.276224753838818e-05,6.2831824420242555,0.0,0.0003633294058532955,0.0005298763323678623,-5.2709273036098396e-05,2.687684143847096e-06,1.4212902424376323e-05,0.0,403.92582902771784,403.9259352162679,403.9258697758098,403.92590824536586
4.499999999999992,0.0006506394107567832,0.000819605910373473,4.999978317242093,2.2956893654502153e-05,6.2831832867734665,0.0,0.0003648489073562502,0.0005433079768341,-3.7437313681974236e-05,4.356914252983321e-06,1.3811654474462545e-05,0.0,403.93519374695,403.9351575695609,403.93505654803306,403.935207050479
4.559999999999991,0.0006725632763295097,0.0008526106188866669,4.999976129862957,2.3238139821302184e-05,6.283184161434217,0.0,0.0003658723447897307,0.0005568726307433952,-3.547532452537351e-05,5.3484715957642246e-06,1.610968433092536e-05,0.0,403.9304992093953,403.9307064087436,403.93052597489526,403.9306153775014
4.6199999999999894,0.0006945326924097565,0.0008864343975816042,4.999974946650263,2.359431753529151e-05,6.283185114167404,0.0,0.0003663578378823125,0.0005706161785595642,-3.96509851542966e-06,7.11191656584302e-06,1.541728666410148e-05,0.0,403.94082246198514,403.9407600346629,403.9405800885764,403.9407390835504
4.679999999999988,0.0007165145334393085,0.0009210893870921497,4.999974405995279,2.404467821559564e-05,7.429277184556327e-07,0.0,0.0003662890590118765,0.0005845883751050099,-1.4056724815396258e-05,8.294189199791165e-06,1.5962180335474554e-05,0.0,403.92649863185164,403.92654774078414,403.9263251264239,403.9264317257935
4.739999999999987,0.0007384756150984304,0.0009565908712561335,4.999973362272075,2.4530436383507492e-05,1.7101887515025282e-06,0.0,0.0003656630676757284,0.0005988373031818956,-2.0734049880768514e-05,7.699527096163129e-06,1.6438689047404577e-05,0.0,403.92759615869625,403.92763912316076,403.9276538738552,403.92760025654763
4.799999999999986,0.0007603819810252964,0.0009929557584254845,4.999971840680317,2.49945242476457e-05,2.680395093435095e-06,0.0,0.0003644638267768771,0.0006133659745222149,-2.998567676496218e-05,7.805338859449017e-06,1.5632933662161204e-05,0.0,403.9268294073174,403.9267567569846,403.9266802192003,403.9266897597551
4.859999999999984,0.0007821994415719518,0.0010302005884561634,4.999969951081069,2.5469721291138114e-05,3.5669054891940277e-06,0.0,0.0003627053111067042,0.000628169493328694,-3.3000966138825e-05,8.149173477460152e-06,1.3059597530294736e-05,0.0,403.92902129612764,403.9287892736664,403.92883703477224,403.928868036416
4.919999999999983,0.0008038961914485068,0.0010683420844074178,4.999968215504758,2.5948018643084936e-05,4.374717481603341e-06,0.0,0.0003604502996124427,0.000643255873822596,-2.4851578719203588e-05,7.616518294096719e-06,1.4271392220252852e-05,0.0,403.93256470788333,403.93267396756397,403.9328243044513,403.93277627857674
4.979999999999982,0.0008254431331988881,0.0011073970715937541,4.99996600677846,2.6383425755227563e-05,5.269866872659179e-06,0.0,0.000357704733050083,0.0006586159354019282,-4.8772633255235094e-05,6.53730933427832e-06,1.621465346309433e-05,0.0,403.92160857260035,403.9217837885398,403.92176344861286,403.92166614096044
5.0399999999999805,0.0008468091741922362,0.0011473811806359303,4.999963699812859,2.6765139045537012e-05,6.2394129907161755e-06,0.0,0.0003544119411362761,0.0006742214406867742,-2.8126220708052462e-05,6.011043553652996e-06,1.604799878443724e-05,0.0,403.93709267169606,403.93707764603386,403.9369342551943,403.9368868058644
