,episode_scores
366,-0.2099038367846924
367,-0.20981875415297085
368,-0.21011670357891202
369,-0.21122336441831419
370,-0.2098440559956553
371,-0.20965481897200855
372,-0.2100196131291178
373,-0.2103092079302703
374,-0.2099084885972474
375,-0.21081470342337358
376,-0.20988384554464726
377,-0.21015996681836935
378,-0.21003889982957444
379,-0.2098612275643013
380,-0.21440059179114135
381,-0.21012123801938956
382,-0.20989461736857803
383,-0.2101609469810561
384,-0.214707648247563
385,-0.20983442266288363
386,-0.20989660596743553
387,-0.20996547794043038
388,-0.2112779766267061
389,-0.20977313126612035
390,-0.20983474636437796
391,-0.2098794966244883
392,-0.21176968675788851
393,-0.20984778865257647
394,-0.210086978340952
395,-0.20960804575218348
396,-0.21052842063053723
397,-0.21632096079194954
398,-0.210169948509728
399,-0.2109892586969479
400,-0.20980282830173969
401,-0.20992561687465383
402,-0.2101688756473697
403,-0.2098492096769485
404,-0.2097932907620378
405,-0.20986175001369745
406,-0.2146530817070706
407,-0.21044857701794956
408,-0.20993170283573967
409,-0.2099501581245586
410,-0.21005777342284757
411,-0.21044590741876565
412,-0.20996206700528722
413,-0.21055354367291623
414,-0.2103751103902284
415,-0.21126398798260698
416,-0.21019650497228828
417,-0.20981551308975638
418,-300.20826096222476
419,-200.21184127715676
420,-200.21184357234822
421,-200.21184570466156
422,-165.220867140337
423,-0.21039288113328758
424,-0.21053659185099613
425,-0.21299849591232733
426,-0.20997927067401295
427,-0.2115434566925999
428,-0.20993051210506755
429,-0.2098852795374079
430,-0.2097614933020226
431,-0.209996249660156
432,-0.21021987574246742
433,-0.2113497568962098
434,-0.21028848442626527
435,-0.20998468682548818
436,-0.2114016378311172
437,-0.2098510073269223
438,-0.21014134400532397
439,-0.2113445350410127
440,-0.21078196598617926
441,-0.21018611639341808
442,-0.21135114528832355
443,-0.21019542848739894
444,-0.20978157639766998
445,-0.20969550063747594
446,-0.21104309689428813
447,-0.21097642322515198
448,-0.21152485777586003
449,-0.2098390682237296
450,-0.21036795137752712
451,-0.2098023008745803
452,-0.21155097626741207
453,-0.21040759352080649
454,-0.21099665655353667
455,-0.2102280623718467
456,-0.20999298067799171
457,-0.20979556941351774
458,-0.21041813914593205
459,-0.21011681126313503
460,-0.20984353109816936
461,-0.20982494739869947
462,-0.2102863819167286
463,-0.21007478124606296
464,-0.20993617727630612
465,-0.21025020154687055
466,-0.20964707464596682
467,-0.21030741371748993
468,-0.20978684621386698
469,-0.20992819883014152
470,-0.2096859501550336
471,-0.2109305097522034
472,-0.20984918526940266
473,-0.20986717221782547
474,-0.21054004687825353
475,-0.2098702630736931
476,-0.210618174265854
477,-0.20975696639748195
478,-0.20972975464182494
479,-0.20983851919939892
480,-0.21142713129650487
481,-0.2108220571044002
482,-0.20974371208066098
483,-0.2109392113047756
484,-0.20977858308589428
485,-0.21118110234555323
486,-0.21006718194575014
487,-0.20987687642755196
488,-0.21083046328368554
489,-0.21026416021897376
490,-0.2108599522837479
491,-0.2101032605709427
492,-0.21046117025965627
493,-0.20989833836177768
494,-0.2110103962614908
495,-0.20980636241941852
496,-0.21010998413294063
497,-0.20962909504985752
498,-0.21052617957744751
499,-0.20978577884206132
500,-0.21028849067617347
501,-0.2122629980378449
502,-137.71642276295242
503,-264.21114310996154
504,-264.2111699204916
505,-264.2111539400552
506,-352.2080278937517
507,-264.2110735696851
508,-91.88346425209313
509,-91.88343269038829
510,-91.88342827814243
511,-352.2080553886915
512,-264.2110572565753
513,-264.2110758204496
514,-264.2110884341153
515,-264.21109091810786
516,-264.21108092006835
517,-91.8834089289607
518,-264.2110046364241
519,-91.88346241767228
520,-264.2110893638912
521,-91.88345993710186
522,-264.2110736144937
523,-264.21110013009036
524,-264.2110727089654
525,-91.88343089352254
526,-91.88342562214989
527,-254.058138339617
528,-91.8834638654124
529,-264.211177608666
530,-91.88340782788124
531,-275.2104472855816
532,-169.44536529220989
533,-91.8834576996561
534,-169.44531142127354
